periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
202307,July 2023,202307,,JsH2bnvNt2d,Tana River County,KE_County_4,,18.0,655.0,88.0,,20.0,340.0,116.0,,5.0,237.0,67.0,Service
202307,July 2023,202307,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3764.0,,17.0,66.0,407.0,133.0,13.0,41.0,121.0,9.0,Service
202307,July 2023,202307,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1.0,5883.0,167.0,37.0,101.0,671.0,1249.0,12.0,153.0,920.0,280.0,Service
202307,July 2023,202307,,kphDeKClFch,Turkana County,KE_County_23,,12.0,758.0,166.0,4.0,14.0,499.0,802.0,51.0,314.0,459.0,371.0,Service
202307,July 2023,202307,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,6.0,2393.0,1082.0,3.0,283.0,1717.0,701.0,22.0,203.0,727.0,267.0,Service
202307,July 2023,202307,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2821.0,11.0,25.0,103.0,787.0,292.0,,28.0,486.0,45.0,Service
202307,July 2023,202307,,CeLsrJOH0g9,Wajir County,KE_County_8,,8.0,157.0,15.0,1.0,,65.0,507.0,1.0,18.0,62.0,71.0,Service
202307,July 2023,202307,,XWALbfAPa6n,West Pokot County,KE_County_24,,5.0,1544.0,10.0,8.0,18.0,482.0,128.0,2.0,12.0,324.0,84.0,Service
202307,July 2023,202307,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5499.0,143.0,46.0,182.0,1185.0,2296.0,2.0,196.0,815.0,191.0,Service
202307,July 2023,202307,,tAbBVBbueqD,Kisumu County,KE_County_42,,40.0,5259.0,413.0,27.0,163.0,2072.0,3175.0,9.0,96.0,1392.0,366.0,Service
202307,July 2023,202307,,j8o6iO4Njsi,Kitui County,KE_County_15,,1.0,5255.0,8.0,13.0,49.0,1407.0,117.0,,65.0,798.0,292.0,Service
202307,July 2023,202307,,N7YETT3A9r1,Kwale County,KE_County_2,,,6251.0,92.0,4.0,41.0,369.0,622.0,1.0,14.0,43.0,242.0,Service
202307,July 2023,202307,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3132.0,60.0,1.0,122.0,524.0,219.0,,13.0,1187.0,342.0,Service
202307,July 2023,202307,,NjWSbQTwys4,Lamu County,KE_County_5,,,1183.0,9.0,,20.0,94.0,1930.0,,45.0,19.0,55.0,Service
202308,August 2023,202308,,vvOK1BxTbet,Baringo County,KE_County_30,,,2895.0,2.0,1.0,73.0,618.0,484.0,1.0,379.0,140.0,79.0,Service
202308,August 2023,202308,,HMNARUV2CW4,Bomet County,KE_County_36,,3.0,427.0,,2.0,28.0,407.0,464.0,20.0,45.0,350.0,87.0,Service
202308,August 2023,202308,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,7140.0,146.0,36.0,137.0,1454.0,1102.0,133.0,248.0,132.0,149.0,Service
202308,August 2023,202308,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1.0,3044.0,193.0,3.0,138.0,945.0,331.0,11.0,81.0,503.0,35.0,Service
202308,August 2023,202308,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,34.0,3240.0,9.0,,46.0,20.0,134.0,3.0,27.0,22.0,61.0,Service
202308,August 2023,202308,,PFu8alU2KWG,Embu County,KE_County_14,,,5623.0,348.0,17.0,105.0,391.0,81.0,1.0,20.0,104.0,460.0,Service
202308,August 2023,202308,,uyOrcHZBpW0,Garissa County,KE_County_7,,1.0,1050.0,1.0,,9.0,157.0,265.0,17.0,40.0,287.0,204.0,Service
202308,August 2023,202308,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,14.0,8661.0,1455.0,38.0,233.0,2559.0,2438.0,38.0,308.0,1164.0,490.0,Service
202308,August 2023,202308,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,1039.0,2.0,8.0,17.0,229.0,61.0,4.0,6.0,169.0,55.0,Service
202308,August 2023,202308,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,3804.0,742.0,32.0,242.0,705.0,542.0,7.0,272.0,964.0,411.0,Service
202308,August 2023,202308,,BjC1xL40gHo,Kakamega County,KE_County_37,,,11909.0,2753.0,98.0,338.0,1709.0,2761.0,387.0,375.0,1792.0,271.0,Service
202308,August 2023,202308,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2006.0,345.0,3.0,90.0,962.0,860.0,,43.0,47.0,185.0,Service
202308,August 2023,202308,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8844.0,1170.0,127.0,715.0,1423.0,3355.0,29.0,704.0,5885.0,3289.0,Service
202308,August 2023,202308,,nrI2khZx3d0,Kilifi County,KE_County_3,,,6572.0,324.0,3.0,111.0,2494.0,443.0,36.0,165.0,2409.0,589.0,Service
202308,August 2023,202308,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4244.0,266.0,,221.0,408.0,358.0,97.0,136.0,3124.0,673.0,Service
202308,August 2023,202308,,o36zCRjSd4G,Samburu County,KE_County_25,,,1990.0,,1.0,14.0,316.0,287.0,,139.0,76.0,41.0,Service
202308,August 2023,202308,,ptWVfaCIdVx,Nyeri County,KE_County_19,,3.0,2349.0,562.0,51.0,235.0,514.0,395.0,3.0,169.0,1976.0,524.0,Service
202308,August 2023,202308,,uepLTG8wGWJ,Nyamira County,KE_County_46,,43.0,2398.0,3666.0,4.0,144.0,1478.0,1524.0,25.0,123.0,1082.0,499.0,Service
202308,August 2023,202308,,kqJ83J2D72s,Narok County,KE_County_33,,,5353.0,900.0,6.0,36.0,357.0,489.0,3.0,222.0,73.0,129.0,Service
202308,August 2023,202308,,t0J75eHKxz5,Nandi County,KE_County_29,,,7589.0,1.0,1.0,62.0,874.0,7387.0,12.0,322.0,599.0,457.0,Service
202308,August 2023,202308,,mYZacFNIB3h,Nyandarua County,KE_County_18,,4.0,3118.0,54.0,9.0,212.0,487.0,788.0,2.0,94.0,190.0,508.0,Service
202308,August 2023,202308,,ob6SxuRcqU4,Nakuru County,KE_County_32,,12.0,13192.0,1615.0,58.0,623.0,1098.0,1148.0,15.0,573.0,4445.0,1394.0,Service
202308,August 2023,202308,,jkG3zaihdSs,Nairobi County,KE_County_47,,4.0,7876.0,1237.0,113.0,1404.0,2148.0,15578.0,1061.0,474.0,9465.0,3286.0,Service
202308,August 2023,202308,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2195.0,209.0,19.0,132.0,749.0,174.0,29.0,132.0,1731.0,996.0,Service
202308,August 2023,202308,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,5422.0,1360.0,44.0,229.0,824.0,1302.0,175.0,496.0,2830.0,542.0,Service
202308,August 2023,202308,,fVra3Pwta0Q,Migori County,KE_County_44,,2.0,8959.0,805.0,17.0,402.0,2770.0,3577.0,556.0,595.0,702.0,337.0,Service
202308,August 2023,202308,,Y52XNJ50hYb,Meru County,KE_County_12,,2.0,3318.0,851.0,59.0,171.0,1051.0,5863.0,29.0,244.0,310.0,304.0,Service
202308,August 2023,202308,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,652.0,,,,114.0,588.0,5.0,1.0,6.0,18.0,Service
202308,August 2023,202308,,R6f9znhg37c,Mandera County,KE_County_9,,2.0,247.0,30.0,2.0,1.0,56.0,492.0,33.0,4.0,194.0,128.0,Service
202308,August 2023,202308,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2.0,11037.0,32.0,5.0,95.0,71.0,837.0,,111.0,1868.0,291.0,Service
202308,August 2023,202308,,yhCUgGcCcOo,Machakos County,KE_County_16,,230.0,12623.0,313.0,30.0,163.0,1236.0,1597.0,251.0,494.0,2515.0,931.0,Service
202308,August 2023,202308,,u4t9H8XyU9P,Siaya County,KE_County_41,,9.0,6808.0,190.0,13.0,66.0,491.0,1766.0,22296.0,124.0,315.0,219.0,Service
202308,August 2023,202308,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3383.0,39.0,12.0,54.0,11.0,81.0,,35.0,128.0,131.0,Service
202308,August 2023,202308,,JsH2bnvNt2d,Tana River County,KE_County_4,,,571.0,127.0,,20.0,352.0,57.0,,2.0,265.0,77.0,Service
202308,August 2023,202308,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3103.0,,17.0,43.0,533.0,172.0,2.0,20.0,159.0,20.0,Service
202308,August 2023,202308,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1.0,7315.0,597.0,40.0,127.0,638.0,1043.0,21.0,403.0,1063.0,254.0,Service
202308,August 2023,202308,,kphDeKClFch,Turkana County,KE_County_23,,35.0,1296.0,43.0,7.0,12.0,420.0,848.0,76.0,214.0,533.0,333.0,Service
202308,August 2023,202308,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,12.0,4239.0,991.0,6.0,248.0,1457.0,492.0,49.0,213.0,996.0,308.0,Service
202308,August 2023,202308,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,3115.0,92.0,34.0,71.0,956.0,1501.0,10.0,57.0,488.0,117.0,Service
202308,August 2023,202308,,CeLsrJOH0g9,Wajir County,KE_County_8,,,120.0,137.0,,,19.0,256.0,,34.0,19.0,28.0,Service
202308,August 2023,202308,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1600.0,,12.0,23.0,669.0,110.0,36.0,,469.0,36.0,Service
202308,August 2023,202308,,sPkRcDvhGWA,Kisii County,KE_County_45,,18.0,5976.0,121.0,23.0,140.0,1820.0,1567.0,32.0,267.0,1190.0,431.0,Service
202308,August 2023,202308,,tAbBVBbueqD,Kisumu County,KE_County_42,,,5874.0,1827.0,23.0,152.0,2097.0,6494.0,55.0,101.0,2043.0,453.0,Service
202308,August 2023,202308,,j8o6iO4Njsi,Kitui County,KE_County_15,,4.0,5795.0,3.0,29.0,115.0,1417.0,131.0,1.0,99.0,617.0,319.0,Service
202308,August 2023,202308,,N7YETT3A9r1,Kwale County,KE_County_2,,1.0,4559.0,1.0,33.0,34.0,245.0,700.0,14.0,38.0,45.0,251.0,Service
202308,August 2023,202308,,xuFdFy6t9AH,Laikipia County,KE_County_31,,20.0,3232.0,29.0,8.0,57.0,519.0,148.0,,11.0,799.0,312.0,Service
202308,August 2023,202308,,NjWSbQTwys4,Lamu County,KE_County_5,,,1282.0,,,13.0,57.0,496.0,,15.0,9.0,89.0,Service
202309,September 2023,202309,,vvOK1BxTbet,Baringo County,KE_County_30,,,2547.0,1.0,9.0,46.0,607.0,670.0,,365.0,159.0,65.0,Service
202309,September 2023,202309,,HMNARUV2CW4,Bomet County,KE_County_36,,,778.0,,,8.0,167.0,224.0,,38.0,270.0,17.0,Service
202309,September 2023,202309,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,8632.0,3.0,29.0,107.0,918.0,990.0,65.0,226.0,119.0,211.0,Service
202309,September 2023,202309,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3.0,3087.0,227.0,26.0,172.0,562.0,360.0,28.0,74.0,516.0,32.0,Service
202309,September 2023,202309,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,22.0,2339.0,57.0,,35.0,12.0,115.0,9.0,110.0,13.0,28.0,Service
202309,September 2023,202309,,PFu8alU2KWG,Embu County,KE_County_14,,,3934.0,1277.0,24.0,91.0,206.0,76.0,4.0,49.0,105.0,470.0,Service
202309,September 2023,202309,,uyOrcHZBpW0,Garissa County,KE_County_7,,29.0,1084.0,11.0,,11.0,122.0,135.0,,9.0,283.0,199.0,Service
202309,September 2023,202309,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,25.0,8123.0,1327.0,95.0,224.0,2358.0,902.0,78.0,184.0,1004.0,429.0,Service
202309,September 2023,202309,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,829.0,38.0,1.0,10.0,301.0,163.0,,10.0,214.0,39.0,Service
202309,September 2023,202309,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,15.0,4258.0,1319.0,15.0,187.0,491.0,540.0,16.0,246.0,1141.0,732.0,Service
202309,September 2023,202309,,BjC1xL40gHo,Kakamega County,KE_County_37,,1.0,10196.0,3321.0,103.0,208.0,1123.0,1672.0,39.0,222.0,1344.0,186.0,Service
202309,September 2023,202309,,ihZsJ8alvtb,Kericho County,KE_County_35,,,1950.0,245.0,14.0,103.0,642.0,251.0,4.0,68.0,43.0,149.0,Service
202309,September 2023,202309,,qKzosKQPl6G,Kiambu County,KE_County_22,,,9051.0,1765.0,99.0,764.0,1390.0,4747.0,121.0,1185.0,7747.0,4085.0,Service
202309,September 2023,202309,,nrI2khZx3d0,Kilifi County,KE_County_3,,,8310.0,223.0,12.0,108.0,1847.0,794.0,14.0,124.0,1987.0,443.0,Service
202309,September 2023,202309,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4294.0,196.0,1.0,225.0,356.0,257.0,11.0,97.0,3164.0,741.0,Service
202309,September 2023,202309,,o36zCRjSd4G,Samburu County,KE_County_25,,,1557.0,3.0,2.0,12.0,297.0,116.0,8.0,47.0,54.0,14.0,Service
202309,September 2023,202309,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,2066.0,733.0,55.0,224.0,484.0,221.0,,181.0,1594.0,432.0,Service
202309,September 2023,202309,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,2996.0,2942.0,12.0,105.0,1396.0,916.0,61.0,147.0,937.0,458.0,Service
202309,September 2023,202309,,kqJ83J2D72s,Narok County,KE_County_33,,,4337.0,1195.0,2.0,49.0,448.0,353.0,,125.0,114.0,129.0,Service
202309,September 2023,202309,,t0J75eHKxz5,Nandi County,KE_County_29,,,6744.0,180.0,,52.0,707.0,1996.0,8.0,100.0,482.0,291.3,Service
202309,September 2023,202309,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3287.0,117.0,23.0,220.0,407.0,378.0,6.0,147.0,349.0,473.0,Service
202309,September 2023,202309,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5.0,12790.0,1353.0,62.0,604.0,1237.0,7988.0,29.0,819.0,4029.0,1091.0,Service
202309,September 2023,202309,,jkG3zaihdSs,Nairobi County,KE_County_47,,463.0,12915.0,3719.0,168.0,1283.0,1657.0,4439.0,340.0,632.0,9198.0,2902.0,Service
202309,September 2023,202309,,ahwTMNAJvrL,Muranga County,KE_County_21,,2.0,1583.0,1554.0,6.0,147.0,660.0,323.0,7.0,197.0,1312.0,922.0,Service
202309,September 2023,202309,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,5084.0,1478.0,22.0,338.0,769.0,1462.0,827.0,494.0,2953.0,432.0,Service
202309,September 2023,202309,,fVra3Pwta0Q,Migori County,KE_County_44,,3.0,7977.0,1120.0,54.0,495.0,2755.0,2713.0,217.0,454.0,887.0,222.0,Service
202309,September 2023,202309,,Y52XNJ50hYb,Meru County,KE_County_12,,1.0,2698.0,1048.0,59.0,134.0,854.0,3664.0,1061.0,159.0,294.0,255.0,Service
202309,September 2023,202309,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,619.0,11.0,,,109.0,442.0,,10.0,23.0,32.0,Service
202309,September 2023,202309,,R6f9znhg37c,Mandera County,KE_County_9,,,263.0,15.0,,,60.0,513.0,,11.0,200.0,118.0,Service
202309,September 2023,202309,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,9875.0,86.0,,92.0,34.0,235.0,1.0,591.0,1766.0,243.0,Service
202309,September 2023,202309,,yhCUgGcCcOo,Machakos County,KE_County_16,,12.0,12548.0,1082.0,6.0,156.0,886.0,2145.0,222.0,269.0,2635.0,1264.0,Service
202309,September 2023,202309,,u4t9H8XyU9P,Siaya County,KE_County_41,,16.0,6005.0,41.0,3.0,57.0,404.0,1626.0,1237.0,108.0,254.0,318.0,Service
202309,September 2023,202309,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3246.0,2.0,6.0,42.0,25.0,55.0,,36.0,182.0,121.0,Service
202309,September 2023,202309,,JsH2bnvNt2d,Tana River County,KE_County_4,,,517.0,164.0,1.0,16.0,214.0,62.0,,44.0,222.0,78.0,Service
202309,September 2023,202309,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,2107.0,,3.0,40.0,549.0,109.0,4.0,28.0,70.0,,Service
202309,September 2023,202309,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6413.0,958.0,36.0,85.0,250.0,2060.0,187.0,268.0,989.0,180.0,Service
202309,September 2023,202309,,kphDeKClFch,Turkana County,KE_County_23,,31.0,940.0,64.0,2.0,6.0,300.0,592.0,41.0,151.0,353.0,342.0,Service
202309,September 2023,202309,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,24.0,5829.0,931.0,17.0,317.0,901.0,1077.0,150.0,161.0,1031.0,283.0,Service
202309,September 2023,202309,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2374.0,439.0,63.0,64.0,1009.0,1434.0,7.0,38.0,345.0,30.0,Service
202309,September 2023,202309,,CeLsrJOH0g9,Wajir County,KE_County_8,,,220.0,3.0,2.0,,50.0,297.0,36.0,36.0,51.0,25.0,Service
202309,September 2023,202309,,XWALbfAPa6n,West Pokot County,KE_County_24,,1.0,1539.0,6.0,8.0,11.0,502.0,348.0,10.0,9.0,371.0,47.0,Service
202309,September 2023,202309,,sPkRcDvhGWA,Kisii County,KE_County_45,,2.0,5602.0,746.0,121.0,155.0,1456.0,1852.0,97.0,289.0,987.0,234.0,Service
202309,September 2023,202309,,tAbBVBbueqD,Kisumu County,KE_County_42,,,5226.0,1758.0,62.0,166.0,1770.0,4074.0,5.0,70.0,2233.0,1415.0,Service
202309,September 2023,202309,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6036.0,10.0,6.0,33.0,990.0,197.0,12.0,76.0,675.0,291.0,Service
202309,September 2023,202309,,N7YETT3A9r1,Kwale County,KE_County_2,,,7835.0,,13.0,35.0,132.0,3892.0,4.0,83.0,301.0,154.0,Service
202309,September 2023,202309,,xuFdFy6t9AH,Laikipia County,KE_County_31,,39.0,2906.0,28.0,,76.0,453.0,186.0,72.0,33.0,2866.0,344.0,Service
202309,September 2023,202309,,NjWSbQTwys4,Lamu County,KE_County_5,,,1273.0,1.0,,19.0,33.0,257.0,210.0,28.0,230.0,83.0,Service
202310,October 2023,202310,,vvOK1BxTbet,Baringo County,KE_County_30,,,2403.0,,4.0,30.0,633.0,891.0,39.0,328.0,182.0,64.0,Service
202310,October 2023,202310,,HMNARUV2CW4,Bomet County,KE_County_36,,,366.0,,11.0,49.0,178.0,615.0,,26.0,206.0,27.0,Service
202310,October 2023,202310,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,49.0,5800.0,73.0,3.0,71.0,785.0,1292.0,19.0,137.0,70.0,123.0,Service
202310,October 2023,202310,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1.0,2917.0,167.0,132.0,153.0,562.0,153.0,3.0,100.0,411.0,187.0,Service
202310,October 2023,202310,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,2821.0,4.0,,14.0,21.0,2309.0,29.0,28.0,27.0,34.0,Service
202310,October 2023,202310,,PFu8alU2KWG,Embu County,KE_County_14,,35.0,3347.0,1891.0,42.0,59.0,213.0,112.0,6.0,23.0,261.0,409.0,Service
202310,October 2023,202310,,uyOrcHZBpW0,Garissa County,KE_County_7,,5.0,1114.0,,6.0,9.0,127.0,265.0,,29.0,314.0,155.0,Service
202310,October 2023,202310,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,8651.0,1130.0,25.0,168.0,1800.0,915.0,68.0,269.0,962.0,407.0,Service
202310,October 2023,202310,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1.0,667.0,84.0,,12.0,157.0,35.0,2.0,11.0,86.0,11.0,Service
202310,October 2023,202310,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,2.0,4040.0,818.0,20.0,176.0,358.0,3237.0,194.0,181.0,1087.0,744.0,Service
202310,October 2023,202310,,BjC1xL40gHo,Kakamega County,KE_County_37,,1.0,9774.0,3393.0,63.0,231.0,937.0,1409.0,86.0,325.0,1220.0,231.0,Service
202310,October 2023,202310,,ihZsJ8alvtb,Kericho County,KE_County_35,,,1419.0,313.0,58.0,71.0,507.0,85.0,1.0,15.0,40.0,107.0,Service
202310,October 2023,202310,,qKzosKQPl6G,Kiambu County,KE_County_22,,1.0,8999.0,1961.0,86.0,748.0,1226.0,7288.0,80.0,1269.0,7467.0,4830.0,Service
202310,October 2023,202310,,nrI2khZx3d0,Kilifi County,KE_County_3,,2.0,10148.0,115.0,40.0,136.0,1582.0,750.0,31.0,177.0,1434.0,376.0,Service
202310,October 2023,202310,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3684.0,229.0,6.0,235.0,384.0,111.0,6.0,152.0,2981.0,734.0,Service
202310,October 2023,202310,,o36zCRjSd4G,Samburu County,KE_County_25,,,1648.0,,1.0,5.0,245.0,903.0,7.0,117.0,72.0,19.0,Service
202310,October 2023,202310,,ptWVfaCIdVx,Nyeri County,KE_County_19,,5.0,1722.0,922.0,78.0,225.0,472.0,599.0,1.0,169.0,1504.0,487.0,Service
202310,October 2023,202310,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,2283.0,2617.0,1.0,151.0,1424.0,953.0,3.0,184.0,901.0,482.0,Service
202310,October 2023,202310,,kqJ83J2D72s,Narok County,KE_County_33,,5.0,4137.0,1549.0,3.0,99.0,394.0,668.0,6.0,93.0,72.0,164.0,Service
202310,October 2023,202310,,t0J75eHKxz5,Nandi County,KE_County_29,,,5073.0,293.0,,35.0,707.0,834.0,2.0,136.0,303.0,288.0,Service
202310,October 2023,202310,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3058.0,140.0,9.0,147.0,364.0,3701.0,,188.0,311.0,554.0,Service
202310,October 2023,202310,,ob6SxuRcqU4,Nakuru County,KE_County_32,,38.0,12971.0,1532.0,21.0,543.0,1349.0,1150.0,10.0,456.0,3835.0,965.0,Service
202310,October 2023,202310,,jkG3zaihdSs,Nairobi County,KE_County_47,,19.0,11044.0,3748.0,166.0,1169.0,1603.0,6677.0,178.0,967.0,8664.0,3024.0,Service
202310,October 2023,202310,,ahwTMNAJvrL,Muranga County,KE_County_21,,2.0,1490.0,1783.0,36.0,111.0,641.0,334.0,18.0,198.0,1079.0,802.0,Service
202310,October 2023,202310,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,5320.0,1517.0,53.0,294.0,631.0,2202.0,11.0,500.0,2934.0,450.0,Service
202310,October 2023,202310,,fVra3Pwta0Q,Migori County,KE_County_44,,3.0,7407.0,1661.0,45.0,566.0,3034.0,1490.0,134.0,276.0,928.0,196.0,Service
202310,October 2023,202310,,Y52XNJ50hYb,Meru County,KE_County_12,,,2632.0,961.0,60.0,140.0,903.0,2777.0,48.0,165.0,255.0,332.0,Service
202310,October 2023,202310,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,697.0,,,1.0,54.0,392.0,,16.0,23.0,22.0,Service
202310,October 2023,202310,,R6f9znhg37c,Mandera County,KE_County_9,,,274.0,22.0,,,46.0,364.0,,11.0,207.0,96.0,Service
202310,October 2023,202310,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1.0,10327.0,89.0,1.0,102.0,40.0,783.0,19.0,102.0,1820.0,234.0,Service
202310,October 2023,202310,,yhCUgGcCcOo,Machakos County,KE_County_16,,3.0,10886.0,1023.0,60.0,147.0,666.0,1588.0,32.0,361.0,2090.0,862.0,Service
202310,October 2023,202310,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5149.0,74.0,6.0,61.0,205.0,1368.0,91.0,117.0,177.0,293.0,Service
202310,October 2023,202310,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3344.0,46.0,14.0,53.0,24.0,63.0,2.0,33.0,295.0,231.0,Service
202310,October 2023,202310,,JsH2bnvNt2d,Tana River County,KE_County_4,,,508.0,222.0,,24.0,243.0,1069.0,,68.0,233.0,71.0,Service
202310,October 2023,202310,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,1678.0,,33.0,34.0,420.0,218.0,17.0,14.0,155.0,,Service
202310,October 2023,202310,,mThvosEflAU,Trans Nzoia County,KE_County_26,,21.0,6264.0,1281.0,8.0,111.0,132.0,1052.0,41.0,220.0,725.0,405.0,Service
202310,October 2023,202310,,kphDeKClFch,Turkana County,KE_County_23,,95.0,808.0,29.0,,11.0,242.0,950.0,45.0,100.0,466.0,342.0,Service
202310,October 2023,202310,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,10.0,4947.0,1057.0,8.0,229.0,759.0,934.0,27.0,283.0,892.0,262.0,Service
202310,October 2023,202310,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2390.0,385.0,36.0,38.0,881.0,407.0,,54.0,258.0,51.0,Service
202310,October 2023,202310,,CeLsrJOH0g9,Wajir County,KE_County_8,,5.0,163.0,32.0,,1.0,12.0,258.0,110.0,25.0,12.0,10.0,Service
202310,October 2023,202310,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1573.0,,10.0,21.0,382.0,353.0,,7.0,359.0,24.0,Service
202310,October 2023,202310,,sPkRcDvhGWA,Kisii County,KE_County_45,,,4997.0,1480.0,90.0,181.0,1109.0,2319.0,58.0,164.0,1585.0,180.0,Service
202310,October 2023,202310,,tAbBVBbueqD,Kisumu County,KE_County_42,,,3829.0,2437.0,208.0,157.0,1862.0,2591.0,25.0,121.0,1298.0,477.0,Service
202310,October 2023,202310,,j8o6iO4Njsi,Kitui County,KE_County_15,,2.0,6545.0,10.0,12.0,76.0,1001.0,720.0,7.0,129.0,679.0,325.0,Service
202310,October 2023,202310,,N7YETT3A9r1,Kwale County,KE_County_2,,,8221.0,66.0,1.0,35.0,67.0,715.0,,188.0,348.0,148.0,Service
202310,October 2023,202310,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3039.0,60.0,1.0,61.0,552.0,407.0,10.0,99.0,977.0,409.0,Service
202310,October 2023,202310,,NjWSbQTwys4,Lamu County,KE_County_5,,,1193.0,19.0,5.0,5.0,32.0,87.0,146.0,14.0,228.0,38.0,Service
202311,November 2023,202311,,vvOK1BxTbet,Baringo County,KE_County_30,,2.0,2188.0,,,71.0,594.0,1310.0,,349.0,176.0,159.0,Service
202311,November 2023,202311,,HMNARUV2CW4,Bomet County,KE_County_36,,,842.0,,1.0,28.0,244.0,496.0,,68.0,223.0,64.0,Service
202311,November 2023,202311,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,6502.0,84.0,57.0,126.0,836.0,2394.0,28.0,276.0,358.0,191.0,Service
202311,November 2023,202311,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1.0,3779.0,144.0,22.0,195.0,640.0,345.0,1.0,147.0,784.0,63.0,Service
202311,November 2023,202311,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3260.0,,,19.0,18.0,212.0,4.0,55.0,116.0,41.0,Service
202311,November 2023,202311,,PFu8alU2KWG,Embu County,KE_County_14,,,3891.0,1534.0,10.0,88.0,218.0,204.0,12.0,16.0,1307.0,451.0,Service
202311,November 2023,202311,,uyOrcHZBpW0,Garissa County,KE_County_7,,2.0,1082.0,16.0,4.0,14.0,98.0,306.0,1.0,77.0,326.0,175.0,Service
202311,November 2023,202311,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1.0,8756.0,1300.0,49.0,203.0,2531.0,1160.0,568.0,379.0,1296.0,401.0,Service
202311,November 2023,202311,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,569.0,237.0,2.0,15.0,178.0,91.0,,7.0,142.0,54.0,Service
