periodname,periodid,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
2020-11-30,9494517,9494517,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,415.0,230265.0,9973.0,2080.0,6692.0,29774.0,69844.0,4037.0,8774.0,55254.0,21959.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2020-12-31,9494564,9494564,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,307.0,144588.0,6004.0,1517.0,4592.0,17484.0,58638.0,2616.0,7398.0,39958.0,16817.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-01-31,9498747,9498747,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,285.0,156588.0,5274.0,1424.0,5000.0,17823.0,51733.0,3206.0,7056.0,43383.0,18448.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-02-28,9498794,9498794,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,349.0,200244.0,6954.0,1138.0,6982.0,25799.0,59648.0,1926.0,8261.0,54426.0,21790.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-03-31,9498841,9498841,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,321.0,221625.0,5860.0,1659.0,8558.0,28684.0,65370.0,2773.0,11023.0,63998.0,24842.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-04-30,9498888,9498888,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,165.0,194943.0,5958.0,1409.0,8201.0,22321.0,63147.0,3375.0,8495.0,62525.0,24717.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-05-31,9498935,9498935,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,1903.0,193843.0,4698.0,1261.0,8129.0,21330.0,62932.0,2205.0,4674.0,69401.0,25472.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-06-30,9498982,9498982,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,245.0,168721.0,4271.0,1252.0,8453.0,20807.0,76318.0,4670.0,4813.0,68307.0,24921.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-07-31,9499029,9499029,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,429.0,167901.0,4353.0,1154.0,7542.0,19254.0,58958.0,2721.0,4417.0,67312.0,24361.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
2021-08-31,9499076,9499076,0.0,vvOK1BxTbetHMNARUV2CW4KGHhQ5GLd4kTvf1zgVZ0K4MqnLxQBigG0PFu8alU2KWGuyOrcHZBpW0nK0A12Q7MvSbzOfj0iwfDHHsk1YV8kHkTBjC1xL40gHoihZsJ8alvtbqKzosKQPl6GnrI2khZx3d0Ulj33KBau7Vo36zCRjSd4GptWVfaCIdVxuepLTG8wGWJkqJ83J2D72st0J75eHKxz5mYZacFNIB3hob6SxuRcqU4jkG3zaihdSsahwTMNAJvrLwsBsC6gjHvnfVra3Pwta0QY52XNJ50hYbEey8fT4Im3yR6f9znhg37cBoDytkJQ4QiyhCUgGcCcOou4t9H8XyU9PQyGNX2DpR4hJsH2bnvNt2dT4urHM47nlmmThvosEflAUkphDeKClFchpZqQRRW7PHPsANMZ3lpqGsCeLsrJOH0g9XWALbfAPa6nsPkRcDvhGWAtAbBVBbueqDj8o6iO4NjsiN7YETT3A9r1xuFdFy6t9AHNjWSbQTwys4,Baringo CountyBomet CountyBungoma CountyBusia CountyElgeyo Marakwet CountyEmbu CountyGarissa CountyHoma Bay CountyIsiolo CountyKajiado CountyKakamega CountyKericho CountyKiambu CountyKilifi CountyKirinyaga CountySamburu CountyNyeri CountyNyamira CountyNarok CountyNandi CountyNyandarua CountyNakuru CountyNairobi CountyMuranga CountyMombasa CountyMigori CountyMeru CountyMarsabit CountyMandera CountyMakueni CountyMachakos CountySiaya CountyTaita Taveta CountyTana River CountyTharaka Nithi CountyTrans Nzoia CountyTurkana CountyUasin Gishu CountyVihiga CountyWajir CountyWest Pokot CountyKisii CountyKisumu CountyKitui CountyKwale CountyLaikipia CountyLamu County,KE_County_30KE_County_36KE_County_39KE_County_40KE_County_28KE_County_14KE_County_7KE_County_43KE_County_11KE_County_34KE_County_37KE_County_35KE_County_22KE_County_3KE_County_20KE_County_25KE_County_19KE_County_46KE_County_33KE_County_29KE_County_18KE_County_32KE_County_47KE_County_21KE_County_1KE_County_44KE_County_12KE_County_10KE_County_9KE_County_17KE_County_16KE_County_41KE_County_6KE_County_4KE_County_13KE_County_26KE_County_23KE_County_27KE_County_38KE_County_8KE_County_24KE_County_45KE_County_42KE_County_15KE_County_2KE_County_31KE_County_5,0.0,325.0,177715.0,5338.0,1438.0,7915.0,19325.0,62851.0,2627.0,4554.0,67512.0,25170.0,ServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceServiceService
