periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 747A_Cycle Beads Dispensed,MOH 747A_DMPA-IM Dispensed,MOH 747A_DMPA-SC Dispensed,MOH 747A_Emergency Contraceptive pills Dispensed,MOH 747A_Female Condoms Dispensed,MOH 747A_Hormonal IUCD Dispensed,MOH 747A_Implant (2-Rod) – LNG 75mg (5 years) Dispensed,MOH 747A_Implants (1-Rod) – ENG 68mg Dispensed,MOH 747A_Implants (2-Rod) - LNG 75mg (3 years) Dispensed,MOH 747A_Male Condoms Dispensed,MOH 747A_Non-Hormonal IUCD Dispensed,MOH 747A_Others Dispensed,MOH 747A_Progestin only pills Dispensed,MOH 747A_Combined Oral contraceptive Pills Dispensed
202309,Sep-23,202309,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6,13425,1304,436,186,16,3238,1092,348,150543,654,,1304,8623
202310,Oct-23,202310,,vvOK1BxTbet,Baringo County,KE_County_30,,,2399,,345,328,,134,548,103,36142,39,,234,148
202310,Oct-23,202310,,HMNARUV2CW4,Bomet County,KE_County_36,,,404,22,57,,1,1467,163,32,9321,26,,59,560
202310,Oct-23,202310,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1,5627,37,118,1012,5,2312,622,548,197176,94,,268,16
202310,Oct-23,202310,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1,3340,27,6,120,,1372,205,35,36901,36,,11,790
202310,Oct-23,202310,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2,2825,,39,2304,,552,15,1,36367,14,,461,77
202310,Oct-23,202310,,PFu8alU2KWG,Embu County,KE_County_14,,,3309,2095,21,551,,599,200,118,18630,94,,1209,546
202310,Oct-23,202310,,uyOrcHZBpW0,Garissa County,KE_County_7,,1,1098,,8,,,26,116,7,4875,15,,309,625
202310,Oct-23,202310,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,444,8595,1132,164,957,64,1478,1504,346,110721,128,,611,2207
202310,Oct-23,202310,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,745,74,15,13,,81,180,,9155,11,,50,211
202310,Oct-23,202310,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,2,3683,878,54,,,947,268,16,28474,149,,1161,1101
202310,Oct-23,202310,,BjC1xL40gHo,Kakamega County,KE_County_37,,23,9751,3195,115,129,47,1679,712,1913,255159,190,,312,2829
202310,Oct-23,202310,,ihZsJ8alvtb,Kericho County,KE_County_35,,,1269,40,1,43,6,443,415,286,6109,29,,172,66
202310,Oct-23,202310,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8554,1896,1109,382,16,1704,1237,280,68350,778,,4251,11152
202310,Oct-23,202310,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,9413,181,100,665,10,979,1524,249,94777,217,,590,3015
202310,Oct-23,202310,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3789,163,68,44,6,357,365,89,10131,237,,1306,6580
202310,Oct-23,202310,,sPkRcDvhGWA,Kisii County,KE_County_45,,,4842,1224,28,396,38,1076,570,152,138611,87,,581,1751
202310,Oct-23,202310,,tAbBVBbueqD,Kisumu County,KE_County_42,,,3359,2403,8,120,63,1087,1243,333,40315,97,,848,2874
202310,Oct-23,202310,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6262,10,25,154,3,913,947,90,54073,39,,462,1804
202310,Oct-23,202310,,N7YETT3A9r1,Kwale County,KE_County_2,,,7663,,35,383,,595,12,210,25092,17,,250,1224
202310,Oct-23,202310,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2959,51,30,,,290,483,54,77960,40,,701,2359
202310,Oct-23,202310,,NjWSbQTwys4,Lamu County,KE_County_5,,,1233,,15,,,72,20,58,14993,13,,135,2305
202310,Oct-23,202310,,yhCUgGcCcOo,Machakos County,KE_County_16,,2,8713,722,107,379,,712,559,488,28921,129,,834,4082
202310,Oct-23,202310,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1,10181,31,106,10,,1650,13,222,65232,93,,517,5007
202310,Oct-23,202310,,R6f9znhg37c,Mandera County,KE_County_9,,,48,,3,,,14,27,4,350,,,22,148
202310,Oct-23,202310,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,701,,6,,,,60,1,13048,1,,23,19
202310,Oct-23,202310,,JsH2bnvNt2d,Tana River County,KE_County_4,,,666,180,4,,,36,241,57,5468,71,,90,933
202310,Oct-23,202310,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1599,20,,,7,203,421,102,5028,22,,8,730
202310,Oct-23,202310,,CeLsrJOH0g9,Wajir County,KE_County_8,,,299,40,35,,,36,118,2,1287,,,31,147
202310,Oct-23,202310,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2402,422,50,576,26,530,824,10,41041,41,,112,1149
202310,Oct-23,202310,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,46,4703,1072,195,25,25,1046,836,317,35951,249,,466,2274
202310,Oct-23,202310,,kphDeKClFch,Turkana County,KE_County_23,,13,803,7,50,508,1,140,191,120,29449,5,,1783,3381
202310,Oct-23,202310,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1,6070,1257,148,1085,8,815,57,1145,1023271,118,,357,1539
202310,Oct-23,202310,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,1571,53,,75,41,447,477,111,45835,25,,,6
202310,Oct-23,202310,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3184,100,31,58,7,162,8,216,9583,75,,262,750
202310,Oct-23,202310,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4847,30,123,73,,976,109,58,107167,60,,1548,2
202310,Oct-23,202310,,o36zCRjSd4G,Samburu County,KE_County_25,,,1770,4,90,20,,105,244,6,3379,5,,37,77
202310,Oct-23,202310,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1,1310,1051,117,170,17,241,471,32,33382,221,,781,3481
202310,Oct-23,202310,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2826,44,25,,1,499,314,9,10539,270,,448,78
202310,Oct-23,202310,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1,2295,2448,3,2109,,827,1226,80,42244,246,,851,1528
202310,Oct-23,202310,,kqJ83J2D72s,Narok County,KE_County_33,,,3715,1365,133,1308,,725,78,1798,51014,35,,183,249
202310,Oct-23,202310,,t0J75eHKxz5,Nandi County,KE_County_29,,,5087,38,8,102,,400,613,201,70099,68,,385,390
202310,Oct-23,202310,,Y52XNJ50hYb,Meru County,KE_County_12,,10,1765,977,250,,83,945,877,156,44084,72,,565,1914
202310,Oct-23,202310,,fVra3Pwta0Q,Migori County,KE_County_44,,3,7201,1486,230,3422,104,6117,2605,539,183617,646,,273,1687
202310,Oct-23,202310,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4889,1537,242,52,25,1091,455,651,90588,306,,2307,3526
202310,Oct-23,202310,,ahwTMNAJvrL,Muranga County,KE_County_21,,2,1129,1880,54,1404,,496,690,145,10924,149,,1599,1807
202310,Oct-23,202310,,jkG3zaihdSs,Nairobi County,KE_County_47,,11,11480,3859,704,444,94,3547,1662,550,251540,1192,,4368,14988
202310,Oct-23,202310,,ob6SxuRcqU4,Nakuru County,KE_County_32,,1006,12238,1544,451,908,45,2904,1328,323,187042,538,,1482,7874
202311,Nov-23,202311,,vvOK1BxTbet,Baringo County,KE_County_30,,,2232,7,359,50,,152,530,90,31251,42,,220,176
202311,Nov-23,202311,,HMNARUV2CW4,Bomet County,KE_County_36,,,959,9,17,,,1386,166,104,13630,39,,63,564
202311,Nov-23,202311,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,6424,85,146,1591,2,2491,679,655,213191,173,,1230,948
202311,Nov-23,202311,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1,3658,19,6,90,,1447,201,92,49665,50,,16,1124
202311,Nov-23,202311,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3207,,33,18,,568,13,40,27828,15,,353,742
202311,Nov-23,202311,,PFu8alU2KWG,Embu County,KE_County_14,,,3873,1445,22,184,3,527,193,97,17224,78,,1053,3570
202311,Nov-23,202311,,uyOrcHZBpW0,Garissa County,KE_County_7,,3,848,17,16,,8,20,64,2,3581,4,,160,497
202311,Nov-23,202311,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1,14290,1256,154,4984,16,1563,1649,473,143431,138,,459,2227
202311,Nov-23,202311,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,899,111,13,,,93,180,,10553,7,,119,402
202311,Nov-23,202311,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,2530,748,39,144,82,1172,158,59,26676,100,,645,491
202311,Nov-23,202311,,BjC1xL40gHo,Kakamega County,KE_County_37,,61,10358,3448,121,310,47,1686,506,2343,228379,160,,1771,3477
202311,Nov-23,202311,,ihZsJ8alvtb,Kericho County,KE_County_35,,,1643,28,1,264,,523,329,288,39243,37,,136,461
202311,Nov-23,202311,,qKzosKQPl6G,Kiambu County,KE_County_22,,1,7684,1803,904,33,6,1017,1378,143,51141,555,,3490,9774
202311,Nov-23,202311,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,7832,408,84,30467,1,855,1083,247,58278,96,,2451,2669
202311,Nov-23,202311,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4079,223,30,30,,503,232,58,12058,161,,974,6862
202311,Nov-23,202311,,sPkRcDvhGWA,Kisii County,KE_County_45,,,4845,1513,36,548,22,1216,916,192,172230,120,,263,1745
202311,Nov-23,202311,,tAbBVBbueqD,Kisumu County,KE_County_42,,,3647,2853,,473,49,960,1200,196,115400,155,,2275,2654
202311,Nov-23,202311,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5176,11,23,4,2,779,883,79,12611,30,,407,1163
202311,Nov-23,202311,,N7YETT3A9r1,Kwale County,KE_County_2,,,7174,48,42,,,549,12,255,48819,28,,298,1176
202311,Nov-23,202311,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3534,205,5,144,6,309,398,30,45617,61,,470,2617
202311,Nov-23,202311,,NjWSbQTwys4,Lamu County,KE_County_5,,1,919,,69,,1,88,17,58,7581,2,,27,236
202311,Nov-23,202311,,yhCUgGcCcOo,Machakos County,KE_County_16,,1,8109,955,96,3450,,576,541,384,72388,99,,851,3737
202311,Nov-23,202311,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1,9877,54,112,339,,1429,7,194,56150,77,,576,4422
202311,Nov-23,202311,,R6f9znhg37c,Mandera County,KE_County_9,,,128,11,2,,,20,11,3,204,,,127,176
202311,Nov-23,202311,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,710,1,18,,,,40,1,8191,,,20,13
202311,Nov-23,202311,,JsH2bnvNt2d,Tana River County,KE_County_4,,,400,260,17,,,11,131,73,9106,162,,91,364
202311,Nov-23,202311,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1716,272,4,50,84,329,418,64,11474,16,,15,912
202311,Nov-23,202311,,CeLsrJOH0g9,Wajir County,KE_County_8,,2,100,110,18,318,,55,20,22,6284,,,25,27
202311,Nov-23,202311,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1,2628,628,68,1636,11,451,663,51,83243,74,,193,1193
202311,Nov-23,202311,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,6,4842,1012,23,1928,14,794,551,378,67359,141,,595,1914
202311,Nov-23,202311,,kphDeKClFch,Turkana County,KE_County_23,,3,1874,14,120,291,4,234,179,111,55106,6,,1108,3714
202311,Nov-23,202311,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6972,1412,172,2009,23,841,34,1119,167755,84,,427,2210
202311,Nov-23,202311,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,1555,89,2,35,,340,302,68,32813,35,,80,631
202311,Nov-23,202311,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2880,52,29,3,1,111,14,207,7243,61,,225,532
202311,Nov-23,202311,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5464,224,171,17728,,1316,101,269,139977,72,,605,739
202311,Nov-23,202311,,o36zCRjSd4G,Samburu County,KE_County_25,,,1413,74,79,53,,142,172,8,3646,5,,113,260
202311,Nov-23,202311,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1509,926,166,388,59,224,327,29,29418,216,,604,2864
202311,Nov-23,202311,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2585,3,45,,,510,346,1,14063,155,,586,205
202311,Nov-23,202311,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3504,2401,12,905,3,696,1125,72,59058,179,,666,1413
202311,Nov-23,202311,,kqJ83J2D72s,Narok County,KE_County_33,,,4321,1243,128,8365,,694,68,1385,61209,44,,202,680
202311,Nov-23,202311,,t0J75eHKxz5,Nandi County,KE_County_29,,,5823,238,16,330,,467,796,222,50610,43,,394,719
202311,Nov-23,202311,,Y52XNJ50hYb,Meru County,KE_County_12,,,2225,1148,327,,46,822,559,180,55731,182,,750,1245
202311,Nov-23,202311,,fVra3Pwta0Q,Migori County,KE_County_44,,,7389,1775,262,5095,18,6006,3806,639,166773,634,,346,1613
202311,Nov-23,202311,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4731,1302,339,214,27,1041,314,702,76548,300,,690,3034
202311,Nov-23,202311,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1620,1778,102,147,2,482,505,83,21267,112,,1403,4363
202311,Nov-23,202311,,jkG3zaihdSs,Nairobi County,KE_County_47,,46,9702,4435,633,7208,128,2723,1475,506,175781,1235,,3720,13980
202311,Nov-23,202311,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5,12187,1660,297,643,21,2150,1090,1016,216785,533,,1692,8594
202312,Dec-23,202312,,vvOK1BxTbet,Baringo County,KE_County_30,,,2066,,323,,,125,360,56,51409,25,,221,243
202312,Dec-23,202312,,HMNARUV2CW4,Bomet County,KE_County_36,,,3409,85,34,,,1247,95,249,52449,18,,272,1170
202312,Dec-23,202312,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,11305,111,202,23552,,2036,511,508,192860,65,,550,2686
202312,Dec-23,202312,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1,3562,18,19,,,1449,95,175,47231,32,,18,1174
202312,Dec-23,202312,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3156,,36,58,,509,1,20,24333,26,,146,543
202312,Dec-23,202312,,PFu8alU2KWG,Embu County,KE_County_14,,,4189,937,28,136,5,462,114,81,18692,62,,901,2921
202312,Dec-23,202312,,uyOrcHZBpW0,Garissa County,KE_County_7,,,779,,12,,4,33,92,2,16696,5,,188,470
202312,Dec-23,202312,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,7511,1487,220,4085,7,1128,1268,319,139233,244,,664,1564
202312,Dec-23,202312,,bzOfj0iwfDH,Isiolo County,KE_County_11,,2,774,32,9,,,74,65,,7949,,,37,170
202312,Dec-23,202312,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,2784,995,84,,2,878,154,103,41608,142,,642,712
202312,Dec-23,202312,,BjC1xL40gHo,Kakamega County,KE_County_37,,100,10751,3960,131,3667,54,1802,212,2069,253735,134,,372,3788
202312,Dec-23,202312,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2467,133,,38,,390,166,290,24757,25,,137,292
202312,Dec-23,202312,,qKzosKQPl6G,Kiambu County,KE_County_22,,,7399,1975,876,340,19,1026,1026,135,59688,598,,4258,9515
202312,Dec-23,202312,,nrI2khZx3d0,Kilifi County,KE_County_3,,148,8167,414,95,6446,,794,886,207,118159,80,,532,1915
202312,Dec-23,202312,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4132,437,81,108,6,448,208,89,26304,202,,1088,7225
202312,Dec-23,202312,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5239,1752,17,3690,22,1158,469,194,142200,108,,155,1647
202312,Dec-23,202312,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2336,2360,,7706,32,824,1111,215,72974,61,,807,980
202312,Dec-23,202312,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5370,114,57,40,7,912,1048,58,28468,29,,760,967
202312,Dec-23,202312,,N7YETT3A9r1,Kwale County,KE_County_2,,,8988,47,95,328,6,687,13,333,32482,41,,395,1239
202312,Dec-23,202312,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2776,204,39,288,1,325,368,23,25789,44,,419,2002
202312,Dec-23,202312,,NjWSbQTwys4,Lamu County,KE_County_5,,,784,,14,336,,47,21,71,5265,5,,29,266
202312,Dec-23,202312,,yhCUgGcCcOo,Machakos County,KE_County_16,,2,6906,1136,152,1174,2,681,399,171,74958,80,,727,3929
202312,Dec-23,202312,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1,9076,15,76,444,,1160,6,179,58743,52,,535,3416
202312,Dec-23,202312,,R6f9znhg37c,Mandera County,KE_County_9,,,175,21,10,,,14,45,1,235,20,,126,203
202312,Dec-23,202312,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,654,10,5,1000,,,43,4,4277,3,,12,110
202312,Dec-23,202312,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,373,89,38,,,13,120,93,5052,15,,95,272
202312,Dec-23,202312,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1618,38,2,,1,285,284,88,9690,10,,21,582
202312,Dec-23,202312,,CeLsrJOH0g9,Wajir County,KE_County_8,,,84,11,23,,,48,23,1,751,,,116,291
202312,Dec-23,202312,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2634,491,40,799,12,435,674,90,70116,60,,120,1210
202312,Dec-23,202312,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5,5524,1175,46,170,,739,390,231,91270,187,,374,2474
202312,Dec-23,202312,,kphDeKClFch,Turkana County,KE_County_23,,1,1401,,84,303,3,204,99,73,61368,2,,2007,4329
202312,Dec-23,202312,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2,6554,1217,143,1629,1,656,43,808,130814,88,,287,2210
202312,Dec-23,202312,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3340,382,2,109,,318,192,35,35770,40,,287,1463
202312,Dec-23,202312,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3007,29,52,314,,152,4,166,20863,49,,165,586
202312,Dec-23,202312,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6288,135,133,172,1,1293,78,387,147121,38,,705,1492
202312,Dec-23,202312,,o36zCRjSd4G,Samburu County,KE_County_25,,,1604,170,107,92,1,81,124,14,2163,10,,38,249
202312,Dec-23,202312,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1519,1031,152,1618,64,317,324,22,34533,191,,738,3000
202312,Dec-23,202312,,mYZacFNIB3h,Nyandarua County,KE_County_18,,2,2751,,66,,,427,278,1,10112,88,,611,819
202312,Dec-23,202312,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,4114,3114,28,140,,726,1173,45,53626,135,,902,1586
202312,Dec-23,202312,,kqJ83J2D72s,Narok County,KE_County_33,,,5026,677,195,4,3,731,62,894,59369,39,,150,1041
202312,Dec-23,202312,,t0J75eHKxz5,Nandi County,KE_County_29,,,5285,250,29,9,11,386,528,189,65076,21,,282,631
202312,Dec-23,202312,,Y52XNJ50hYb,Meru County,KE_County_12,,12,3448,1614,196,,10,654,683,156,65818,63,,809,1907
202312,Dec-23,202312,,fVra3Pwta0Q,Migori County,KE_County_44,,713,6929,1891,324,4374,50,4692,2365,617,179389,273,,623,1384
202312,Dec-23,202312,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4473,1194,254,113,,855,367,589,99326,228,,686,3268
202312,Dec-23,202312,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1925,1814,124,436,,348,484,113,12672,123,,1254,4678
202312,Dec-23,202312,,jkG3zaihdSs,Nairobi County,KE_County_47,,2,8489,3832,677,1211,146,2100,1293,619,178385,1007,,3059,10371
202312,Dec-23,202312,,ob6SxuRcqU4,Nakuru County,KE_County_32,,9,11821,2495,491,368,16,2526,1020,736,259690,580,,1534,7421
202401,Jan-24,202401,,vvOK1BxTbet,Baringo County,KE_County_30,,1,3344,18,362,,1,240,416,85,49349,41,,179,590
202401,Jan-24,202401,,HMNARUV2CW4,Bomet County,KE_County_36,,,2222,297,34,293,,972,96,108,61372,6,,61,1089
202401,Jan-24,202401,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,4,9707,202,232,2236,,2325,363,475,223975,91,,530,2770
202401,Jan-24,202401,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3,3664,62,39,434,2,1277,69,127,57256,34,,14,1136
202401,Jan-24,202401,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1,3624,143,43,40,,643,8,33,26750,19,,147,563
202401,Jan-24,202401,,PFu8alU2KWG,Embu County,KE_County_14,,,4571,1036,32,5,2,521,136,136,20613,93,,1089,3806
202401,Jan-24,202401,,uyOrcHZBpW0,Garissa County,KE_County_7,,,1071,15,12,,4,26,113,8,8454,3,,583,558
202401,Jan-24,202401,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,8337,2209,170,2852,15,1706,1404,348,183659,230,,910,2134
202401,Jan-24,202401,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,1055,100,37,15,,114,147,,11663,23,,121,267
202401,Jan-24,202401,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,3407,1566,212,30,15,949,181,82,27040,243,,941,2321
202401,Jan-24,202401,,BjC1xL40gHo,Kakamega County,KE_County_37,,,10538,4260,187,749,54,1936,220,2268,233443,206,,440,3139
202401,Jan-24,202401,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2836,144,3,1250,18,546,147,312,18905,39,,894,545
202401,Jan-24,202401,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8181,2837,785,8507,16,1579,1174,223,79641,648,,4949,12225
202401,Jan-24,202401,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,9444,401,83,1025,1,923,1099,303,68471,114,,539,3173
202401,Jan-24,202401,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4678,425,118,204,,471,172,141,16800,174,,1306,7852
202401,Jan-24,202401,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5259,1977,22,1934,9,989,428,160,146200,108,,220,1472
202401,Jan-24,202401,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2345,2155,15,3888,21,976,1136,135,75829,89,,733,916
202401,Jan-24,202401,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6053,227,57,2449,1,1091,860,81,54107,42,,815,2877
202401,Jan-24,202401,,N7YETT3A9r1,Kwale County,KE_County_2,,,9077,,50,434,,698,18,408,53316,19,,308,2445
202401,Jan-24,202401,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3266,220,24,,2,198,466,29,55013,131,,638,2629
202401,Jan-24,202401,,NjWSbQTwys4,Lamu County,KE_County_5,,3,795,,29,,1,152,18,44,14144,9,,107,463
202401,Jan-24,202401,,yhCUgGcCcOo,Machakos County,KE_County_16,,,8540,1034,175,308,5,997,511,160,90727,115,,826,5673
202401,Jan-24,202401,,BoDytkJQ4Qi,Makueni County,KE_County_17,,104,10799,12,119,489,,1354,30,245,80263,152,,554,4866
202401,Jan-24,202401,,R6f9znhg37c,Mandera County,KE_County_9,,,63,3,7,,,11,17,8,166,,,72,369
202401,Jan-24,202401,,Eey8fT4Im3y,Marsabit County,KE_County_10,,4,785,10,5,,,33,76,5,9131,1,,170,1298
202401,Jan-24,202401,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,415,322,24,,,11,164,104,4700,16,,112,551
202401,Jan-24,202401,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1795,238,,,5,291,438,85,3664,16,,33,834
202401,Jan-24,202401,,CeLsrJOH0g9,Wajir County,KE_County_8,,3,112,106,54,,,38,34,9,1590,,,93,360
202401,Jan-24,202401,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2619,624,40,1063,12,621,820,47,53249,72,,105,1399
202401,Jan-24,202401,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,10,5912,1965,56,261,,1064,391,341,54425,218,,728,2721
202401,Jan-24,202401,,kphDeKClFch,Turkana County,KE_County_23,,3,1587,1,65,723,9,208,142,234,33070,10,,1562,4032
202401,Jan-24,202401,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1,6401,1532,202,1887,5,821,173,878,98065,123,,390,2824
202401,Jan-24,202401,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3090,263,11,33,14,198,163,47,29541,30,,382,1751
202401,Jan-24,202401,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3126,19,22,,,156,12,216,17460,51,,246,1035
202401,Jan-24,202401,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6404,359,113,218,,1537,55,579,125389,47,,407,1487
202401,Jan-24,202401,,o36zCRjSd4G,Samburu County,KE_County_25,,1,2014,90,56,,1,150,221,34,3763,21,,73,526
202401,Jan-24,202401,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1529,1347,132,13,61,369,316,42,44563,183,,681,3663
202401,Jan-24,202401,,mYZacFNIB3h,Nyandarua County,KE_County_18,,5,3103,138,50,303,,512,296,26,10647,120,,861,1134
202401,Jan-24,202401,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3477,3467,23,80,,721,1058,115,70195,149,,734,1491
202401,Jan-24,202401,,kqJ83J2D72s,Narok County,KE_County_33,,,5521,1292,188,597,7,750,99,1204,64101,45,,371,1180
202401,Jan-24,202401,,t0J75eHKxz5,Nandi County,KE_County_29,,,5741,17,37,30,23,471,508,244,42529,18,,439,621
202401,Jan-24,202401,,Y52XNJ50hYb,Meru County,KE_County_12,,,3203,1969,229,,16,889,934,180,71575,76,,634,2116
202401,Jan-24,202401,,fVra3Pwta0Q,Migori County,KE_County_44,,11,7034,1923,272,4960,32,5220,1722,654,171012,283,,407,1332
202401,Jan-24,202401,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4903,1620,230,236,24,1033,302,436,84422,248,,448,3720
202401,Jan-24,202401,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1898,2161,90,,,447,470,87,22330,115,,1481,4715
202401,Jan-24,202401,,jkG3zaihdSs,Nairobi County,KE_County_47,,5,10947,5755,763,8471,155,3548,1633,707,265741,1323,,4706,18667
202401,Jan-24,202401,,ob6SxuRcqU4,Nakuru County,KE_County_32,,2,12663,3487,514,3922,18,2719,667,712,223443,539,,1644,8614
202402,Feb-24,202402,,vvOK1BxTbet,Baringo County,KE_County_30,,2,2704,3,280,60,,220,476,79,37303,43,,181,687
202402,Feb-24,202402,,HMNARUV2CW4,Bomet County,KE_County_36,,1,2500,332,47,15,,815,144,162,12461,25,,100,641
202402,Feb-24,202402,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1,8932,268,147,752,2,1705,1379,320,186241,97,,390,2711
202402,Feb-24,202402,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3036,20,30,,3,994,377,37,88788,31,,13,1356
202402,Feb-24,202402,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2,2883,119,51,289,1,500,11,8,19245,891,,414,515
202402,Feb-24,202402,,PFu8alU2KWG,Embu County,KE_County_14,,,3873,927,28,,7,490,137,138,18722,55,,767,3204
202402,Feb-24,202402,,uyOrcHZBpW0,Garissa County,KE_County_7,,7,921,6,5,,,14,115,5,5344,12,,831,340
202402,Feb-24,202402,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,4,7074,2884,141,1433,46,1806,1658,375,203476,191,,1069,1926
202402,Feb-24,202402,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,751,104,11,5,,105,68,10,5362,6,,56,243
